"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2000","Stratum_2"," [g]",219452670.970688,40644817.4276059,0.230079183248556
"1","2001","Stratum_2"," [g]",328747513.668621,36488428.0102234,0.138314003799435
"1","2002","Stratum_2"," [g]",1839387187.91872,219487414.823164,0.144005490400274
"1","2003","Stratum_2"," [g]",1041019831.75794,141833268.016318,0.173892595921589
"1","2004","Stratum_2"," [g]",1517645316.46876,155661877.368201,0.126703152044876
"1","2005","Stratum_2"," [g]",1402225134.71145,133873210.349513,0.116093563401862
"1","2006","Stratum_2"," [g]",881462249.034546,87289120.8095865,0.119692361830554
"1","2007","Stratum_2"," [g]",1216188687.46225,122841905.39734,0.122647338595118
"1","2008","Stratum_2"," [g]",957660370.8698,103550488.393405,0.130170646341788
"1","2009","Stratum_2"," [g]",583477341.76935,60386869.5504012,0.124929163894376
"1","2010","Stratum_2"," [g]",167763060.83132,20276037.6447381,0.149515816492448
"1","2011","Stratum_2"," [g]",319697031.872968,43763036.4710667,0.168243805835093
"1","2012","Stratum_2"," [g]",647316086.637956,65744809.8905258,0.121505297375102
"1","2013","Stratum_2"," [g]",834218196.280847,112431782.426575,0.167374742097734
"1","2014","Stratum_2"," [g]",66981656.8694829,9443141.54220342,0.177575947723475
"1","2015","Stratum_2"," [g]",57438166.9107951,7599863.83813509,0.166254198425997
"1","2016","Stratum_2"," [g]",310554185.274325,36520002.272235,0.143611449297924
"1","2017","Stratum_2"," [g]",41794773.8604682,11444784.1544516,0.382414064850077
"1","2018","Stratum_2"," [g]",412296577.302626,44703762.7549168,0.130906516119432
"1","2019","Stratum_2"," [g]",826167196.80997,87128215.6221196,0.126572457649405
"1","2020","Stratum_2"," [g]",0,0,0
"1","2021","Stratum_2"," [g]",134280608.723604,18745242.9865416,0.171455045947666
"1","1982","Stratum_3"," [g]",187760769.49558,19085476.2278857,0.119997316587215
"1","1983","Stratum_3"," [g]",363255516.587034,41346347.9761862,0.131391221541616
"1","1984","Stratum_3"," [g]",448040249.982821,49064033.1778787,0.125571954493314
"1","1985","Stratum_3"," [g]",445189105.500314,60893169.1142065,0.156070588073959
"1","1986","Stratum_3"," [g]",292310505.147067,27434187.0823185,0.107633687732557
"1","1987","Stratum_3"," [g]",715363554.643748,74287033.5222945,0.119881353468295
"1","1988","Stratum_3"," [g]",640262809.255162,85895852.6051036,0.153875810154915
"1","1989","Stratum_3"," [g]",74077422.4884032,8631711.55288165,0.137025369840224
"1","1990","Stratum_3"," [g]",33690227.0036068,2912616.26815409,0.0988477333893804
"1","1991","Stratum_3"," [g]",99777323.324601,7939014.50034585,0.0905290136823797
"1","1992","Stratum_3"," [g]",221130583.918329,22133392.4908165,0.115887810409933
"1","1993","Stratum_3"," [g]",52367317.1732253,4344958.9957587,0.094438835545445
"1","1994","Stratum_3"," [g]",120842557.007333,17849062.2035032,0.185864668176592
"1","1995","Stratum_3"," [g]",440921568.467214,62911954.732981,0.170360153933656
"1","1996","Stratum_3"," [g]",227125353.265954,24800245.0309306,0.128907203086767
"1","1997","Stratum_3"," [g]",165336454.172486,19183780.5594912,0.138545291196631
"1","1998","Stratum_3"," [g]",77311613.6617167,9669387.07788084,0.152115203657429
