"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2015","Stratum_3"," [g]",4807187330.19927,656754657.015153,0.160408075680189
"1","2016","Stratum_3"," [g]",5285397927.42511,661886550.610762,0.14520748775738
"1","2017","Stratum_3"," [g]",2852459928.15793,313360065.621528,0.12528068253134
"1","2018","Stratum_3"," [g]",3658049024.16001,476383417.310431,0.154432652743126
"1","2019","Stratum_3"," [g]",1187472242.69505,164851541.233438,0.164088781101788
"1","2020","Stratum_3"," [g]",2104192523.40878,1159386947.45035,0.834695224947895
"1","2021","Stratum_3"," [g]",1302707441.13448,222095425.070251,0.207861300584664
"1","2022","Stratum_3"," [g]",3973314028.28814,599787931.290434,0.177878003418769
"1","2023","Stratum_3"," [g]",6004153674.81954,987444014.618902,0.197734744764777
"1","1982","Stratum_4"," [g]",1649670415.1193,251729673.942289,0.190807259268702
"1","1983","Stratum_4"," [g]",693330585.220209,120014837.460456,0.213547262803612
"1","1984","Stratum_4"," [g]",852991324.998168,158050472.535568,0.232013585619643
"1","1985","Stratum_4"," [g]",690263394.869057,147017277.110507,0.259618535363748
"1","1986","Stratum_4"," [g]",551480999.924807,96584211.4117404,0.212366301185395
"1","1987","Stratum_4"," [g]",1134265400.33914,250201452.895352,0.292767838581991
"1","1988","Stratum_4"," [g]",577247611.276733,129874959.69919,0.285618716746267
"1","1989","Stratum_4"," [g]",1517490876.82087,370067904.141106,0.328898072117718
"1","1990","Stratum_4"," [g]",785344441.685291,211047273.323041,0.351485551188505
"1","1991","Stratum_4"," [g]",370906755.262325,113185634.579995,0.423538267224717
"1","1992","Stratum_4"," [g]",1524107408.99827,272288918.944065,0.227624942943572
"1","1993","Stratum_4"," [g]",871575961.03813,145581397.872612,0.215112444641617
"1","1994","Stratum_4"," [g]",929407893.321258,131260339.212858,0.169089514180129
"1","1995","Stratum_4"," [g]",1488108832.29744,254830716.812832,0.214584920679536
"1","1996","Stratum_4"," [g]",2312383441.73119,493200302.278583,0.275594911440595
"1","1997","Stratum_4"," [g]",1589796945.35738,337598034.076286,0.280153115775414
"1","1998","Stratum_4"," [g]",2118849718.22384,451196198.43042,0.281794360260489
"1","1999","Stratum_4"," [g]",2630060528.66886,523623885.288132,0.260154840524602
"1","2000","Stratum_4"," [g]",2818498807.22326,521873777.007109,0.24028354849585
"1","2001","Stratum_4"," [g]",6897596627.37361,1485771574.61382,0.288177482305697
"1","2002","Stratum_4"," [g]",1463536910.5261,300876081.896988,0.253693965804549
