"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1983","Stratum_4"," [g]",9276206.17976066,2116547.57709507,0.306137349331654
"1","1984","Stratum_4"," [g]",13667231.0106443,3147273.84161256,0.307784754004618
"1","1985","Stratum_4"," [g]",17340361.2667146,3351481.41417772,0.24864370560835
"1","1986","Stratum_4"," [g]",27367051.3505808,5097921.77205854,0.236703969133512
"1","1987","Stratum_4"," [g]",31923336.8763244,7453310.55752064,0.302629483369153
"1","1988","Stratum_4"," [g]",11216887.6183105,2917008.01692066,0.34956745414314
"1","1989","Stratum_4"," [g]",41090709.4799709,13486391.2042267,0.459640106859365
"1","1990","Stratum_4"," [g]",19101820.7471755,5994882.28903347,0.430541704243125
"1","1991","Stratum_4"," [g]",20453238.753311,5025177.44682797,0.330946518314426
"1","1992","Stratum_4"," [g]",22466768.3504619,5893830.33033679,0.344353394336592
"1","1993","Stratum_4"," [g]",18700031.7149829,5372555.42223743,0.396211649204775
"1","1994","Stratum_4"," [g]",32868566.0381307,6873461.09949175,0.276409072788041
"1","1995","Stratum_4"," [g]",45374506.3962596,6253547.67555488,0.172211664375679
"1","1996","Stratum_4"," [g]",58899271.9725891,13694140.00007,0.309982866179618
"1","1997","Stratum_4"," [g]",47917548.7346273,9942807.10486442,0.27192491941026
"1","1998","Stratum_4"," [g]",20033487.9613285,4444918.56460108,0.296558744732711
"1","1999","Stratum_4"," [g]",36035231.5933401,7847940.44397567,0.291577368678612
"1","2000","Stratum_4"," [g]",64965705.8237748,12568682.4772645,0.252105311360942
"1","2001","Stratum_4"," [g]",33282323.6828858,7435958.03304879,0.287155057395083
"1","2002","Stratum_4"," [g]",26664336.6009458,5467802.55857148,0.266370754830319
"1","2003","Stratum_4"," [g]",37136344.5765811,7846376.16415775,0.279871555708938
"1","2004","Stratum_4"," [g]",27001223.1037139,6675373.98979907,0.31628964810626
"1","2005","Stratum_4"," [g]",47439663.5995925,12326529.6854658,0.33938735675547
"1","2006","Stratum_4"," [g]",58593250.4293237,14964792.6984501,0.334278204023889
"1","2007","Stratum_4"," [g]",10500507.5011305,2978665.9167577,0.387799714527728
"1","2008","Stratum_4"," [g]",19953694.192018,4761736.83049613,0.319378685024979
"1","2009","Stratum_4"," [g]",29507326.0412275,8573327.99072358,0.404073497841809
"1","2010","Stratum_4"," [g]",36199711.1950834,8281781.99445433,0.299949320554011
"1","2011","Stratum_4"," [g]",13477371.1634556,3866063.32445768,0.400483190393806
"1","2012","Stratum_4"," [g]",68079512.1029668,12873361.3668289,0.247335339490746
"1","2013","Stratum_4"," [g]",40224929.956044,10263898.1675391,0.342710183539435
"1","2014","Stratum_4"," [g]",34771241.1287197,9041809.90809113,0.355333144450695
"1","2015","Stratum_4"," [g]",46034688.3718579,11479353.9149708,0.340716700831149
"1","2016","Stratum_4"," [g]",38032778.8057266,10874843.1783228,0.39782419959265
"1","2017","Stratum_4"," [g]",31001532.4307558,9965151.83008083,0.454373299318977
"1","2018","Stratum_4"," [g]",56006952.9186097,18040214.3703678,0.457763909850204
"1","2019","Stratum_4"," [g]",31913061.3431883,8737201.33598723,0.378301484631574
"1","2020","Stratum_4"," [g]",0,0,0
"1","2021","Stratum_4"," [g]",81967372.8529353,20531298.5823218,0.338478840019417
"1","2022","Stratum_4"," [g]",52191025.6031343,14488063.0880879,0.388522869513843
"1","2023","Stratum_4"," [g]",12049694.0209127,3303427.43641948,0.376379833219459
"1","1982","Stratum_5"," [g]",4656946.26520284,1198393.11356786,0.347918395869401
"1","1983","Stratum_5"," [g]",2163228.95772423,552167.64954193,0.359005954570229
"1","1984","Stratum_5"," [g]",4951605.21786079,1276777.78082463,0.352169897798424
"1","1985","Stratum_5"," [g]",6233123.15538433,1448522.61547618,0.308706186600757
"1","1986","Stratum_5"," [g]",5497177.81514769,1180819.92113594,0.291171285491894
"1","1987","Stratum_5"," [g]",17977378.2594852,3547978.66986672,0.247127868220097
"1","1988","Stratum_5"," [g]",3591893.18430077,929111.934628768,0.357678208814569
"1","1989","Stratum_5"," [g]",13428119.5092886,4282564.2540982,0.464341956445306
"1","1990","Stratum_5"," [g]",4228827.73177976,1420979.93258769,0.491181834004294
"1","1991","Stratum_5"," [g]",10544696.5666301,2492305.09768574,0.314487752043779
"1","1992","Stratum_5"," [g]",6644879.38816009,1572828.50202558,0.320734040053856
"1","1993","Stratum_5"," [g]",6474077.02015483,1815484.04886574,0.398955640633114
"1","1994","Stratum_5"," [g]",10514085.7519717,2369496.07555473,0.310339439301059
"1","1995","Stratum_5"," [g]",13833407.7954954,2579690.07513598,0.245036185380452
"1","1996","Stratum_5"," [g]",11330216.9119007,2945027.71286017,0.369736209424587
"1","1997","Stratum_5"," [g]",15771433.3699576,3141876.29004081,0.263666159039672
"1","1998","Stratum_5"," [g]",9540151.76852549,1726323.35332136,0.233294383465766
"1","1999","Stratum_5"," [g]",13489227.4988661,2637819.58904897,0.260214836296238
"1","2000","Stratum_5"," [g]",21172847.2883351,4261464.47484402,0.265170049426025
"1","2001","Stratum_5"," [g]",7591243.47332645,1791665.78240456,0.322158829115726
"1","2002","Stratum_5"," [g]",13689889.8543313,2637433.19987551,0.247837158659202
"1","2003","Stratum_5"," [g]",16592769.9351655,3662389.19314343,0.283599535057628
"1","2004","Stratum_5"," [g]",3925388.30822368,974171.391562608,0.340945891925256
"1","2005","Stratum_5"," [g]",9637100.88937126,2358284.56621211,0.332244304831725
"1","2006","Stratum_5"," [g]",19303125.0492439,3842451.43941187,0.257584731310757
"1","2007","Stratum_5"," [g]",2666219.32749124,715218.266596756,0.37544580361788
"1","2008","Stratum_5"," [g]",7930675.8457084,1875209.37855427,0.324039826696115
"1","2009","Stratum_5"," [g]",10112384.2638795,2767730.98269566,0.392191190568114
"1","2010","Stratum_5"," [g]",8497207.96832837,2009830.03772457,0.325683653983805
"1","2011","Stratum_5"," [g]",5809186.65274068,1417004.64416346,0.338081980505822
"1","2012","Stratum_5"," [g]",38765066.4441205,7099600.28142197,0.239053785685778
"1","2013","Stratum_5"," [g]",11331615.7622237,3009197.80633419,0.36821995593343
"1","2014","Stratum_5"," [g]",14486765.7856444,3217798.19935962,0.305264140353321
"1","2015","Stratum_5"," [g]",17507115.303937,4759760.13219087,0.38059257970416
"1","2016","Stratum_5"," [g]",12845093.055184,3327103.43581635,0.365654646832902
"1","2017","Stratum_5"," [g]",11638222.2475104,3355819.1760615,0.415208353819033
"1","2018","Stratum_5"," [g]",21326099.52706,6443045.77635305,0.436739769056368
"1","2019","Stratum_5"," [g]",14356942.3408892,3707521.4222444,0.364334898472595
"1","2020","Stratum_5"," [g]",0,0,0
"1","2021","Stratum_5"," [g]",30232180.5039528,6684324.8345229,0.300802312068338
"1","2022","Stratum_5"," [g]",22091181.1745928,5806502.84568829,0.372558797170964
"1","2023","Stratum_5"," [g]",3507727.85334425,915319.694532313,0.36265792911944
