"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1987","Stratum_2"," [g]",2209454182.15545,151260464.414522,0.0766464046557441
"1","1988","Stratum_2"," [g]",2872863658.9515,215755663.170571,0.0866173765344844
"1","1989","Stratum_2"," [g]",564044511.420047,157680806.761093,0.363563227864886
"1","1990","Stratum_2"," [g]",447953766.551217,124901300.306573,0.362649332723124
"1","1991","Stratum_2"," [g]",573544116.52064,88008401.7546278,0.190318879559739
"1","1992","Stratum_2"," [g]",1542431045.23159,236889585.993987,0.189057751455711
"1","1993","Stratum_2"," [g]",1176548648.60898,204574876.884646,0.219572697613067
"1","1994","Stratum_2"," [g]",1250245581.3138,129471858.356666,0.124339675536386
"1","1995","Stratum_2"," [g]",1312653967.59726,138895897.234602,0.124693218585823
"1","1996","Stratum_2"," [g]",1163726512.97784,99692514.0225129,0.100241696182717
"1","1997","Stratum_2"," [g]",1020958556.79597,99263191.3706027,0.11650229147428
"1","1998","Stratum_2"," [g]",987142595.409281,105498101.779465,0.131063887041497
"1","1999","Stratum_2"," [g]",1546897983.83187,143945541.534797,0.109859220949153
"1","2000","Stratum_2"," [g]",994061791.721833,102435333.509686,0.121271391787015
"1","2001","Stratum_2"," [g]",1627985773.61299,139844845.866312,0.101533529173544
"1","2002","Stratum_2"," [g]",2531916752.7938,212464898.841209,0.0971654962361802
"1","2003","Stratum_2"," [g]",2610406573.24547,277556531.30103,0.128787397341159
"1","2004","Stratum_2"," [g]",3033752867.63972,234649167.799313,0.0908384085127198
"1","2005","Stratum_2"," [g]",2130307421.7865,164973900.184234,0.0906250386760179
"1","2006","Stratum_2"," [g]",2667273143.96856,215173442.274503,0.0944774912517587
"1","2007","Stratum_2"," [g]",1594742151.23864,128217910.708785,0.0930589312710832
"1","2008","Stratum_2"," [g]",1758234785.50714,138898626.977346,0.0911155193732853
"1","2009","Stratum_2"," [g]",1813007823.95229,133063536.849603,0.0847803262866283
"1","2010","Stratum_2"," [g]",684799803.600093,60977037.4396524,0.104915983192863
"1","2011","Stratum_2"," [g]",1193721218.97089,107591831.874414,0.105993540751925
"1","2012","Stratum_2"," [g]",1367405895.10174,101468499.644968,0.0857093590736253
"1","2013","Stratum_2"," [g]",1324280185.87842,134991479.329803,0.121174203993435
"1","2014","Stratum_2"," [g]",1060598543.93824,92292167.9601925,0.102489277146041
"1","2015","Stratum_2"," [g]",974070283.910902,88796136.4076216,0.109091191882556
"1","2016","Stratum_2"," [g]",707089531.500403,60854625.9611723,0.10073748065159
"1","2017","Stratum_2"," [g]",605818098.655224,107747497.576161,0.228137914189968
"1","2018","Stratum_2"," [g]",1413896017.95215,116710229.233004,0.0962817159207893
"1","2019","Stratum_2"," [g]",1890380147.97879,153153718.83939,0.0937087194936998
"1","2020","Stratum_2"," [g]",0,0,0
"1","2021","Stratum_2"," [g]",826629660.383625,65207157.2821373,0.0920917826605084
"1","2022","Stratum_2"," [g]",634700238.489806,79779638.2047092,0.152897683210907
"1","2023","Stratum_2"," [g]",1058151740.43276,81066432.3408451,0.0884670383032748
"1","1982","Stratum_3"," [g]",284881341.655845,26192574.428577,0.104188851345906
"1","1983","Stratum_3"," [g]",462642310.927877,45337555.5134546,0.109633652465481
"1","1984","Stratum_3"," [g]",463147332.9961,46183123.314652,0.111045522014934
"1","1985","Stratum_3"," [g]",452221151.177443,52831899.0737869,0.128829805689117
