"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2017","Stratum_1"," [g]",21285446780.1996,1520027976.73241,0.0845748975805341
"1","2018","Stratum_1"," [g]",29281360582.5181,3145290199.06463,0.137011174768643
"1","2019","Stratum_1"," [g]",9109063595.61456,800872459.442137,0.107593239255721
"1","2020","Stratum_1"," [g]",19530133656.6389,4543993670.12169,0.313416378211718
"1","2021","Stratum_1"," [g]",12243072216.9401,1347361264.16724,0.136677915303497
"1","2022","Stratum_1"," [g]",19522226188.8264,1677018342.85056,0.104329055387833
"1","2023","Stratum_1"," [g]",34256702720.1149,3816579532.29703,0.140038909200084
"1","1982","Stratum_2"," [g]",10049205551.5572,844690004.42572,0.0954429607181664
"1","1983","Stratum_2"," [g]",4561707509.72862,365999862.195757,0.089860571730683
"1","1984","Stratum_2"," [g]",7192548376.14188,530070915.743766,0.0805561512317171
"1","1985","Stratum_2"," [g]",10274193386.5569,631172634.670018,0.068041423230926
"1","1986","Stratum_2"," [g]",8820949131.31234,557026071.28801,0.0696577956639708
"1","1987","Stratum_2"," [g]",10838492327.5652,657197045.788633,0.0667956604789625
"1","1988","Stratum_2"," [g]",8365826797.71729,806572358.650486,0.11206212737642
"1","1989","Stratum_2"," [g]",15122599538.1174,6447622049.08819,0.631330260012347
"1","1990","Stratum_2"," [g]",15198488554.7106,4986300051.22015,0.434877896298883
"1","1991","Stratum_2"," [g]",5860851928.39392,2083594105.30589,0.477134884885459
"1","1992","Stratum_2"," [g]",17359581148.3827,3170361305.69155,0.233650316578024
"1","1993","Stratum_2"," [g]",13685168246.0755,2005752152.60676,0.176348548138207
"1","1994","Stratum_2"," [g]",10568680244.9718,1819159061.79503,0.220578401107301
"1","1995","Stratum_2"," [g]",10889899260.6898,1016762367.42146,0.107538696606832
"1","1996","Stratum_2"," [g]",18991912927.879,1818778178.71979,0.110751940467057
"1","1997","Stratum_2"," [g]",15640617291.0346,1744379718.91112,0.131650227225535
"1","1998","Stratum_2"," [g]",22531724009.902,2325436059.23934,0.12043762102973
"1","1999","Stratum_2"," [g]",18142563181.5361,2177124412.71188,0.142854606335588
"1","2000","Stratum_2"," [g]",21541637787.5763,2016534696.70512,0.109904508586541
"1","2001","Stratum_2"," [g]",31104218502.5542,2653738813.38496,0.098756999125439
"1","2002","Stratum_2"," [g]",26877902517.6559,2595395407.50353,0.112623842208742
"1","2003","Stratum_2"," [g]",15978876431.5805,1724460649.11432,0.129782263828677
"1","2004","Stratum_2"," [g]",23278322729.5536,2462911445.69105,0.123738875367578
"1","2005","Stratum_2"," [g]",11724591784.2565,1164617967.15208,0.115225161992485
"1","2006","Stratum_2"," [g]",17509750520.8621,1862077478.47841,0.124133433023024
"1","2007","Stratum_2"," [g]",17013667246.2374,1781403096.81531,0.121674331583602
"1","2008","Stratum_2"," [g]",15816242107.5754,1951231819.06561,0.14859236507244
"1","2009","Stratum_2"," [g]",12597284375.6371,1134068576.98568,0.103799955032101
"1","2010","Stratum_2"," [g]",5952933069.56793,525003377.149856,0.103058247653275
"1","2011","Stratum_2"," [g]",7603524048.81577,684073251.904719,0.104856530840618
"1","2012","Stratum_2"," [g]",16428414148.8692,1642514618.81847,0.115278277050214
"1","2013","Stratum_2"," [g]",17284819496.442,1701265442.76331,0.114954989163678
"1","2014","Stratum_2"," [g]",31336527819.6896,8715638531.67472,0.38064692962867
"1","2015","Stratum_2"," [g]",15563610447.7646,1669464890.36619,0.127992295595883
"1","2016","Stratum_2"," [g]",13827186727.9475,1454464651.51792,0.12572784288604
"1","2017","Stratum_2"," [g]",14022310362.6974,1194797766.97261,0.0984191371768638
"1","2018","Stratum_2"," [g]",15137414473.5361,1944415022.65221,0.157256302327176
"1","2019","Stratum_2"," [g]",5869776873.36566,632306779.958732,0.129558457095155
"1","2020","Stratum_2"," [g]",14306976918.7136,2649204300.63686,0.238950345708298
"1","2021","Stratum_2"," [g]",8845828268.85849,1179247917.79232,0.164166226244724
"1","2022","Stratum_2"," [g]",11263017139.7398,1236805619.90474,0.131699966925752
